frame_idx,timestamp,track_id,x1,y1,x2,y2,conf,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
52,7.4286,1,474.2,339.9,738.87,884.75,0.9027,516.51,450.11,0.4506,517.56,441.39,0.5631,525.9,433.27,0.0229,543.36,434.45,0.8814,581.23,412.91,0.1521,579.04,501.75,0.9976,650.19,440.25,0.9834,572.9,610.52,0.9929,651.4,512.52,0.4728,512.55,571.7,0.9821,554.07,533.3,0.3514,613.09,664.77,0.9946,672.09,633.22,0.9926,636.94,763.83,0.9818,677.61,708.63,0.988,684.48,852.62,0.8545,716.64,797.43,0.9641
52,7.4286,2,691.46,59.4,837.84,464.52,0.8759,734.37,124.26,0.9972,743.65,115.15,0.9996,727.76,114.92,0.9624,770.17,109.02,0.9921,725.38,110.05,0.016,795.42,154.42,0.9083,730.1,153.77,0.9948,808.49,224.31,0.2818,728.2,217.97,0.9801,807.3,281.66,0.5296,720.04,273.99,0.9827,790.18,278.09,0.9673,750.07,277.22,0.9949,789.87,362.23,0.9507,768.32,361.34,0.9944,801.15,434.15,0.8316,792.16,426.75,0.9663
52,7.4286,5,540.77,151.91,658.15,427.49,0.7142,547.16,208.22,0.2625,547.95,201.34,0.3322,553.66,197.67,0.0265,560.94,206.67,0.89,592.13,197.29,0.2039,575.5,261.33,0.9837,616.84,239.6,0.97,566.87,331.69,0.5136,616.39,308.79,0.2616,542.93,322.0,0.0538,570.09,328.66,0.0203,599.44,395.55,0.9231,633.65,384.02,0.9311,603.55,480.07,0.1012,623.25,462.13,0.1408,616.95,517.5,0.0126,644.76,504.89,0.0201
52,7.4286,10,468.1,270.84,659.95,490.64,0.6629,546.04,350.78,0.983,558.29,339.14,0.9925,536.01,337.88,0.9607,584.42,330.91,0.9402,525.74,327.98,0.2587,615.92,389.09,0.9774,510.77,370.38,0.9774,631.98,473.9,0.5431,490.08,440.09,0.6259,572.69,477.93,0.2074,506.3,487.66,0.234,592.35,514.54,0.2978,523.39,503.88,0.2962,592.11,556.77,0.0116,503.91,551.33,0.0179,595.53,594.89,0.0068,512.85,586.73,0.0087
53,7.5714,1,475.44,340.25,739.26,885.0,0.8945,514.76,451.23,0.4135,515.5,442.81,0.5379,524.18,435.01,0.0181,538.77,437.48,0.9045,579.9,416.67,0.1474,577.47,499.64,0.9976,652.47,443.21,0.9804,557.55,604.56,0.9906,659.62,518.93,0.4643,516.58,546.02,0.9754,563.61,529.01,0.3483,612.03,663.81,0.9953,671.8,633.65,0.9934,636.46,764.25,0.981,677.41,711.01,0.986,684.89,855.64,0.8764,716.78,799.52,0.9675
53,7.5714,2,694.67,64.38,834.72,460.32,0.8882,739.79,129.94,0.9969,749.69,120.54,0.9995,732.84,120.23,0.9738,774.96,114.54,0.9877,729.63,115.04,0.0379,797.12,160.19,0.8235,731.96,157.16,0.9945,808.87,233.02,0.1777,727.37,228.0,0.9822,807.21,293.73,0.464,719.48,286.94,0.985,791.92,290.45,0.9419,749.5,289.09,0.9941,788.24,370.31,0.8769,754.41,369.12,0.993,799.31,430.36,0.5891,786.98,428.57,0.9398
53,7.5714,5,541.55,152.01,660.36,427.39,0.6814,546.91,207.85,0.2838,548.35,201.06,0.3759,553.64,197.64,0.0237,562.94,207.37,0.8917,592.42,198.16,0.153,576.05,260.99,0.9868,613.43,239.75,0.9588,568.18,331.94,0.6366,607.14,304.96,0.2071,547.34,316.66,0.0694,561.45,309.85,0.0189,597.08,392.68,0.9095,628.76,381.6,0.8869,603.07,476.36,0.0952,616.19,457.79,0.1022,617.65,514.66,0.0121,638.77,503.53,0.0153
53,7.5714,10,481.22,271.21,652.44,463.21,0.7172,545.12,350.3,0.9835,556.86,340.03,0.993,536.15,338.06,0.9518,583.57,332.2,0.951,527.05,327.95,0.2094,617.64,389.11,0.9855,511.46,371.36,0.9797,635.62,472.01,0.6197,488.7,437.56,0.4754,581.51,470.82,0.1839,510.05,453.78,0.1258,598.85,506.41,0.2748,528.91,497.22,0.2563,612.84,551.09,0.0096,512.91,548.39,0.0141,624.96,592.56,0.0047,524.35,587.08,0.0055
54,7.7143,1,476.71,339.18,739.99,885.41,0.8976,519.35,451.72,0.2437,518.35,443.77,0.3721,529.54,435.33,0.0131,537.74,436.27,0.8889,584.9,414.24,0.2119,580.32,498.58,0.9976,651.59,440.45,0.9831,550.18,597.81,0.9893,657.19,510.64,0.5865,521.55,532.83,0.9691,567.04,514.97,0.4226,612.94,662.56,0.996,669.88,631.88,0.9947,635.27,764.35,0.9817,676.37,710.68,0.9876,683.86,857.21,0.9092,716.26,798.16,0.9786
54,7.7143,2,693.64,66.61,836.5,479.68,0.869,740.91,134.67,0.9969,751.4,124.9,0.9995,733.04,124.74,0.9807,776.16,118.32,0.9852,728.22,119.05,0.0639,796.38,165.2,0.8364,728.46,162.56,0.9954,809.04,237.99,0.1586,725.45,232.85,0.9825,809.27,297.43,0.4155,720.28,293.82,0.9854,793.32,297.16,0.9481,747.57,296.82,0.9958,802.33,383.79,0.8707,749.53,385.08,0.9961,806.57,447.4,0.5249,781.86,451.25,0.9549
54,7.7143,5,540.79,154.32,661.48,430.03,0.656,546.57,208.36,0.3846,547.62,201.98,0.4724,553.72,198.59,0.0344,563.32,207.27,0.9138,593.46,197.95,0.1458,577.55,259.88,0.9902,618.21,239.55,0.9734,563.27,328.33,0.8204,616.5,308.99,0.3134,533.5,323.81,0.2082,573.29,320.38,0.0258,601.78,389.91,0.9115,636.13,378.85,0.8948,595.28,473.43,0.1265,632.95,460.13,0.1169,610.77,517.89,0.0166,645.47,505.52,0.0189
55,7.8571,1,477.57,337.62,740.29,885.12,0.8986,518.87,453.05,0.2436,517.66,444.7,0.3789,528.93,436.83,0.011,536.65,436.47,0.8971,584.98,415.96,0.1786,580.36,495.69,0.9976,651.17,439.64,0.9782,552.9,597.91,0.9883,647.1,511.1,0.5531,523.3,531.11,0.9702,555.51,514.12,0.4676,611.3,661.56,0.9962,669.22,631.28,0.9945,634.29,765.72,0.9847,676.48,711.6,0.9891,683.18,857.91,0.9151,716.2,798.34,0.9798
55,7.8571,2,689.61,71.07,838.62,511.35,0.8851,736.61,140.88,0.997,746.47,131.05,0.9994,728.44,131.57,0.9755,771.67,123.42,0.9869,723.92,125.84,0.0485,794.41,168.49,0.9022,722.63,167.08,0.9961,807.23,240.06,0.2675,720.56,235.91,0.9835,809.92,299.77,0.5338,715.82,299.07,0.9849,792.56,306.61,0.9577,745.1,307.21,0.9961,800.11,401.58,0.9148,755.82,405.41,0.9972,803.32,479.87,0.6899,777.42,491.56,0.9724
55,7.8571,5,520.51,150.88,648.5,428.65,0.7165,543.65,214.08,0.7163,545.34,207.59,0.8016,548.55,204.02,0.0503,566.1,207.49,0.9529,582.36,198.46,0.0381,585.04,251.2,0.9953,603.38,231.87,0.9605,558.18,302.85,0.9776,567.4,276.64,0.5582,512.45,281.99,0.9016,519.95,267.93,0.3881,609.04,375.57,0.9467,623.7,363.78,0.8912,598.13,458.81,0.2688,604.08,440.05,0.1307,622.69,501.79,0.031,615.51,484.97,0.0217
56,8.0,1,479.3,339.77,739.41,883.41,0.9016,516.21,458.23,0.5409,518.2,450.29,0.646,523.48,440.9,0.0265,547.15,436.61,0.8872,574.98,412.94,0.1168,577.78,496.86,0.9976,650.6,439.71,0.9877,557.15,595.71,0.9905,664.01,510.21,0.5676,525.97,535.74,0.9803,579.55,517.75,0.4368,614.12,655.25,0.9961,673.38,625.6,0.9958,637.34,760.7,0.989,681.43,707.43,0.9946,682.62,856.32,0.9269,718.41,801.39,0.987
56,8.0,2,687.26,78.88,840.4,538.0,0.9169,727.43,148.48,0.9965,737.64,138.59,0.9991,719.02,139.28,0.9844,760.27,132.63,0.9789,712.39,135.49,0.1225,788.67,175.05,0.9335,713.3,179.96,0.9939,808.86,245.32,0.3508,714.82,246.73,0.9798,810.53,305.81,0.5066,709.19,312.39,0.9833,792.81,320.99,0.9833,742.47,325.09,0.9974,808.66,416.52,0.9466,757.73,424.77,0.9963,814.15,491.42,0.8451,772.46,515.35,0.9701
56,8.0,5,489.56,155.48,615.63,399.45,0.5076,535.7,217.58,0.8479,541.16,213.24,0.8965,539.71,208.0,0.0563,563.43,220.08,0.9499,567.02,206.09,0.0241,579.51,269.09,0.9882,585.51,230.08,0.9528,538.52,313.1,0.8659,534.82,236.29,0.9416,486.61,271.93,0.4184,470.95,227.04,0.9609,594.66,375.7,0.809,602.95,357.54,0.7865,570.66,424.68,0.1863,576.66,403.65,0.1921,589.04,467.89,0.047,591.98,455.47,0.0442
57,8.1429,1,480.43,338.92,739.62,882.43,0.8921,515.48,456.5,0.3529,516.78,448.95,0.4639,524.17,438.61,0.0193,542.75,435.98,0.8466,576.19,409.76,0.1691,578.66,498.85,0.9976,648.08,437.68,0.9866,559.24,598.82,0.9907,660.62,510.14,0.5685,527.82,540.76,0.979,577.81,519.02,0.4058,615.29,655.41,0.9963,673.17,624.31,0.9958,637.39,759.29,0.9887,681.59,706.67,0.9944,681.28,855.51,0.9236,718.71,800.71,0.9857
57,8.1429,2,683.13,83.01,837.7,548.6,0.9092,716.97,153.07,0.9962,726.85,141.77,0.9988,706.94,143.83,0.9852,749.29,133.36,0.9664,698.56,139.72,0.1499,782.85,177.58,0.9489,703.12,186.37,0.9921,810.25,250.98,0.3691,705.6,255.85,0.9759,810.08,313.35,0.4744,705.9,320.34,0.9818,786.54,328.25,0.9889,734.94,333.6,0.9975,804.74,424.75,0.9694,755.05,432.54,0.996,815.75,493.03,0.9134,773.48,518.29,0.9715
57,8.1429,5,468.77,158.36,592.96,375.58,0.7,529.96,213.21,0.8462,535.91,210.62,0.8789,535.28,204.69,0.0878,556.03,221.76,0.9171,559.95,205.21,0.025,573.12,271.02,0.9776,567.11,226.01,0.9702,556.01,332.41,0.6756,515.22,227.15,0.9735,531.4,319.22,0.2349,457.9,216.59,0.9735,572.54,372.36,0.7157,571.06,347.89,0.7621,527.49,418.36,0.1033,529.8,385.6,0.0921,543.41,443.94,0.027,547.08,418.47,0.0194
58,8.2857,1,482.49,342.33,738.99,881.58,0.8938,518.87,457.12,0.4424,519.59,448.32,0.5525,526.08,439.89,0.0196,544.68,434.62,0.8785,577.4,413.17,0.13,579.98,498.01,0.9977,651.89,440.77,0.9833,559.78,601.36,0.9906,661.34,514.9,0.545,528.14,542.88,0.9815,573.16,522.48,0.4683,613.54,658.12,0.9959,672.41,628.34,0.9948,637.7,760.96,0.9889,682.42,709.32,0.9935,681.49,855.58,0.9201,720.55,801.51,0.9825
58,8.2857,2,672.8,87.7,827.49,554.05,0.8984,703.33,159.46,0.9985,712.8,147.96,0.9994,692.74,150.49,0.9898,734.66,140.56,0.9819,684.44,148.05,0.161,772.47,186.95,0.9866,689.19,195.58,0.9966,796.75,267.69,0.9376,692.16,271.41,0.984,797.36,343.28,0.9803,698.19,334.98,0.9906,773.64,338.65,0.9915,723.33,342.87,0.9978,787.25,434.22,0.9702,753.37,440.71,0.9955,803.99,495.77,0.8803,775.04,522.23,0.9613
59,8.4286,1,482.77,343.25,738.33,881.14,0.8961,516.79,458.71,0.4241,517.53,451.0,0.5408,525.18,441.29,0.0202,542.53,438.73,0.8833,577.45,414.03,0.1481,580.87,500.43,0.9977,649.13,437.87,0.9857,560.51,600.31,0.9923,659.84,510.43,0.5837,527.54,540.69,0.9844,572.64,522.61,0.4724,615.38,657.32,0.9959,672.11,625.93,0.9951,638.21,759.57,0.9894,681.4,708.96,0.994,681.94,855.07,0.9216,720.75,801.31,0.9827
59,8.4286,2,665.57,92.79,820.56,556.44,0.9097,694.29,166.64,0.9983,704.0,155.09,0.9993,683.52,157.21,0.9882,725.33,146.48,0.9854,674.45,152.87,0.1772,761.73,196.63,0.9966,678.9,197.67,0.9964,782.58,278.33,0.9894,682.04,272.11,0.9799,778.27,354.49,0.9929,689.18,337.05,0.9853,761.99,341.28,0.9975,713.61,342.57,0.9983,771.17,439.54,0.9958,749.76,440.07,0.9967,798.72,518.55,0.983,775.3,519.57,0.9851
59,8.4286,20,647.95,0.0,729.0,106.74,0.4025,679.0,4.62,0.001,682.24,0.0,0.001,679.93,0.0,0.0007,690.9,0.0,0.0012,674.91,0.0,0.0006,698.83,0.0,0.0021,665.44,1.4,0.0012,715.19,0.0,0.1284,657.96,0.96,0.0694,715.95,4.44,0.3609,659.78,2.98,0.2148,700.46,16.25,0.82,676.37,18.08,0.8098,706.24,68.35,0.9497,685.38,70.52,0.9309,715.13,109.15,0.7833,695.54,111.99,0.7157
59,8.4286,15,383.12,150.67,621.48,402.47,0.5355,514.35,219.31,0.8221,520.04,213.38,0.8427,516.8,210.44,0.1,541.75,217.27,0.916,533.05,208.56,0.0205,566.2,268.51,0.9835,529.61,231.61,0.9848,589.48,332.61,0.8029,471.64,225.25,0.982,568.74,344.52,0.6194,411.94,193.59,0.9884,527.17,398.18,0.7927,502.21,375.87,0.8447,479.45,478.56,0.1101,456.57,460.54,0.1677,483.26,525.89,0.0284,459.7,515.6,0.0369
60,8.5714,1,483.97,346.41,738.06,882.11,0.8898,519.27,456.36,0.3584,520.11,448.51,0.4658,527.67,438.82,0.0193,545.04,436.65,0.8596,579.27,411.77,0.1798,582.59,502.13,0.9977,649.35,437.83,0.9866,565.27,605.24,0.9916,660.64,511.93,0.6035,531.87,546.59,0.9816,572.3,523.28,0.4598,615.42,659.68,0.9955,671.98,627.82,0.9947,638.38,760.36,0.9884,682.13,709.37,0.9935,683.88,855.6,0.9222,720.61,803.74,0.982
60,8.5714,2,648.32,97.8,810.45,585.56,0.9074,687.14,172.87,0.9978,697.26,161.99,0.9992,677.09,163.22,0.9798,719.95,153.69,0.9862,668.99,158.17,0.1153,755.37,200.2,0.9967,671.88,203.41,0.9958,773.81,284.07,0.99,674.2,278.54,0.9743,764.99,363.62,0.9925,683.31,346.5,0.9802,756.83,349.71,0.9972,706.58,351.0,0.9976,765.07,453.09,0.9945,739.84,449.85,0.9931,781.42,542.14,0.9761,762.39,525.21,0.9765
60,8.5714,15,371.52,153.49,632.29,435.6,0.5985,511.15,207.77,0.493,516.69,204.07,0.5641,516.58,200.62,0.0413,533.64,214.36,0.8935,534.53,204.15,0.0306,562.59,262.36,0.9789,517.61,232.38,0.9834,581.44,325.85,0.7637,463.26,225.14,0.9856,557.88,335.1,0.6099,409.99,195.09,0.9887,518.82,394.49,0.9066,488.51,377.19,0.9274,491.04,490.01,0.2083,462.96,472.76,0.384,490.74,545.72,0.0473,461.84,539.58,0.088
60,8.5714,17,552.79,73.48,651.29,347.41,0.4085,573.74,117.55,0.5195,575.69,111.33,0.6189,576.36,110.13,0.0451,585.83,111.6,0.9202,598.38,108.32,0.0785,597.29,146.41,0.9871,611.52,134.56,0.898,591.91,205.21,0.855,593.84,177.95,0.4124,569.81,202.4,0.5122,556.15,169.75,0.3338,609.21,247.66,0.9068,623.66,240.09,0.8599,605.14,323.78,0.388,620.87,309.71,0.412,618.8,374.81,0.1268,629.47,359.99,0.1948
61,8.7143,1,484.6,346.29,739.1,883.3,0.8934,521.37,459.88,0.3932,522.01,452.28,0.5092,529.62,442.68,0.0185,545.56,440.7,0.8838,580.76,416.39,0.1529,583.83,499.39,0.9978,650.68,437.6,0.9844,564.78,603.54,0.9929,660.49,512.22,0.5904,532.76,543.29,0.9862,574.25,523.24,0.5079,619.22,659.12,0.9951,675.06,628.15,0.994,639.3,758.55,0.9887,682.89,706.38,0.9935,685.71,855.36,0.9122,721.08,803.75,0.9805
61,8.7143,2,636.36,107.44,806.55,625.02,0.9119,679.19,184.27,0.9959,690.0,173.95,0.9983,670.7,173.7,0.9609,715.01,168.0,0.9837,664.67,168.43,0.0916,753.46,219.58,0.9971,666.39,214.82,0.9941,765.68,307.52,0.9924,671.0,290.91,0.9668,755.88,383.38,0.9929,680.73,358.04,0.9731,752.4,371.56,0.9956,699.57,368.7,0.9949,765.54,481.34,0.9859,738.04,472.45,0.9703,758.78,583.81,0.9338,752.2,554.38,0.9107
61,8.7143,15,369.09,153.64,630.7,442.45,0.605,505.94,214.09,0.6252,511.19,209.72,0.7136,510.04,206.55,0.0537,529.93,216.98,0.921,525.13,208.02,0.0176,562.01,260.9,0.9829,508.67,232.47,0.9845,587.99,324.0,0.8151,458.26,223.71,0.9846,562.77,348.21,0.6418,408.46,194.31,0.9873,517.4,386.64,0.9089,479.92,369.99,0.9256,494.46,480.02,0.2122,458.34,463.17,0.4141,493.56,532.99,0.0488,458.25,527.75,0.0999
62,8.8571,1,487.07,349.26,739.9,883.59,0.8968,522.99,462.3,0.3583,522.74,453.27,0.4667,529.51,445.16,0.0124,547.83,436.15,0.8716,579.07,415.69,0.0959,585.53,499.45,0.9976,652.43,437.98,0.985,572.4,604.41,0.9903,667.02,505.82,0.6391,532.34,546.28,0.9747,582.28,515.05,0.5411,621.45,660.87,0.9943,677.6,630.69,0.9932,640.65,761.43,0.9864,683.87,710.85,0.9922,687.86,854.36,0.9133,722.37,807.4,0.9784
62,8.8571,2,633.78,115.01,805.06,641.29,0.9169,676.65,190.04,0.995,688.49,179.74,0.9985,669.28,178.38,0.9495,716.19,174.24,0.9871,665.36,171.94,0.0721,752.17,228.58,0.9958,666.92,223.04,0.9936,766.41,319.55,0.9919,670.85,303.92,0.9574,752.82,397.9,0.9955,677.4,374.11,0.9706,752.92,386.21,0.9974,697.96,381.52,0.9961,766.37,502.74,0.9916,725.36,478.75,0.9676,760.35,589.89,0.9589,742.88,534.66,0.9379
62,8.8571,15,366.11,154.62,626.21,448.26,0.4531,506.91,211.74,0.6139,511.92,207.78,0.7175,510.9,204.52,0.0768,529.43,216.35,0.9047,525.76,207.4,0.0309,560.91,260.21,0.9753,506.75,233.85,0.9775,588.09,313.05,0.7614,456.51,222.63,0.9727,563.96,341.99,0.6541,406.96,192.8,0.9816,516.87,382.17,0.9066,478.79,366.94,0.9269,496.93,475.58,0.2332,461.89,459.62,0.4895,500.96,533.73,0.0576,466.7,526.53,0.1526
62,8.8571,17,552.5,75.31,650.38,352.18,0.5641,571.7,118.17,0.515,573.7,112.04,0.6346,574.48,110.81,0.033,585.2,111.89,0.929,597.06,108.64,0.0453,596.68,145.48,0.9895,611.26,134.35,0.8967,587.59,204.17,0.8903,593.65,178.73,0.3456,564.35,190.01,0.5649,561.01,163.97,0.2564,608.1,248.2,0.9346,622.04,240.82,0.8945,606.46,331.23,0.5384,619.24,317.13,0.5631,620.44,389.08,0.1695,629.12,373.7,0.2702
63,9.0,1,488.44,349.04,742.35,884.44,0.8891,523.22,454.11,0.382,522.81,443.68,0.5205,530.31,437.21,0.0109,546.22,429.21,0.9103,581.82,412.23,0.0769,590.48,496.27,0.9979,652.76,435.33,0.9794,592.08,608.95,0.9911,664.52,510.23,0.5345,534.16,549.62,0.9793,575.89,514.21,0.4917,625.31,669.49,0.9936,678.73,639.51,0.9912,646.56,767.59,0.9812,687.79,717.65,0.9878,690.78,858.58,0.8673,728.02,815.0,0.9606
63,9.0,2,634.97,122.57,805.63,649.24,0.9139,674.69,196.87,0.995,687.15,186.41,0.9986,668.15,184.4,0.9267,718.15,181.61,0.9896,666.26,177.78,0.0418,755.49,237.91,0.9961,666.95,230.2,0.9933,769.28,331.98,0.9927,667.58,312.67,0.9552,758.79,414.2,0.9951,672.03,386.8,0.9645,753.0,397.02,0.9974,694.31,391.71,0.9958,763.53,508.87,0.992,706.2,489.98,0.968,763.85,588.7,0.9662,729.02,537.03,0.9471
63,9.0,15,360.74,154.72,624.72,460.97,0.4382,505.2,211.16,0.8756,512.27,206.31,0.9183,509.12,202.71,0.0838,535.67,214.06,0.9595,524.93,203.88,0.0061,564.59,265.94,0.9771,514.1,233.69,0.9867,566.44,344.61,0.6527,460.84,228.96,0.983,537.16,365.96,0.403,409.79,196.49,0.9853,519.66,398.6,0.9269,483.44,381.03,0.9371,513.63,509.98,0.3871,466.89,490.94,0.4758,518.74,585.49,0.0862,472.08,573.32,0.1059
63,9.0,17,557.12,76.49,654.5,356.28,0.5345,573.54,118.09,0.3638,575.86,112.24,0.452,577.04,110.57,0.0174,589.24,112.7,0.9034,601.26,108.38,0.039,599.0,146.16,0.9925,618.55,136.21,0.9339,589.56,200.2,0.9256,606.48,179.56,0.3202,569.58,195.36,0.5632,572.31,174.7,0.1288,609.54,247.3,0.961,627.65,240.3,0.9281,606.29,329.81,0.5264,623.02,316.72,0.4847,617.85,388.2,0.2306,629.73,371.82,0.3014
64,9.1429,1,494.26,343.26,750.66,885.32,0.9056,531.16,451.13,0.3997,530.15,438.57,0.4685,534.21,435.52,0.0106,555.73,420.09,0.8409,578.15,411.67,0.0306,598.57,489.23,0.9961,645.51,438.53,0.9806,609.96,604.84,0.989,633.55,496.48,0.667,561.48,571.85,0.9792,553.42,504.16,0.5767,635.32,655.01,0.9951,679.04,628.56,0.9932,650.91,758.64,0.9883,687.18,703.68,0.9921,686.9,855.54,0.94,728.15,806.36,0.9834
64,9.1429,2,635.52,127.42,805.06,652.29,0.9141,673.25,200.7,0.9949,684.98,190.51,0.9983,667.21,188.63,0.8871,717.89,186.22,0.9914,667.05,182.98,0.0261,760.36,243.31,0.9967,666.66,237.2,0.9952,773.57,338.48,0.9936,666.73,315.84,0.9515,766.36,423.89,0.9951,671.96,391.58,0.9491,754.41,403.88,0.9972,694.41,401.16,0.9969,765.74,511.62,0.995,709.94,507.19,0.9929,763.69,595.94,0.9837,728.56,589.98,0.9817
64,9.1429,17,560.57,74.96,655.12,347.68,0.5737,576.52,119.94,0.4931,579.36,113.72,0.5774,578.86,112.06,0.0255,591.99,112.76,0.9152,600.54,108.59,0.0321,602.14,145.39,0.9907,617.64,133.34,0.9057,591.41,201.48,0.9258,602.39,175.11,0.2595,568.61,204.13,0.5979,566.76,172.32,0.1215,609.45,250.13,0.9506,625.43,242.49,0.9068,604.38,333.95,0.4467,620.85,320.61,0.3795,612.91,385.32,0.1324,626.07,370.06,0.1574
64,9.1429,5,420.56,156.59,553.28,365.39,0.6324,505.64,208.86,0.8656,512.79,203.94,0.8935,509.56,201.16,0.0754,536.52,212.65,0.9471,525.88,203.98,0.0075,564.55,266.27,0.9823,514.94,233.61,0.9863,564.8,335.24,0.7157,460.34,230.16,0.983,532.85,352.86,0.3463,410.88,198.65,0.9846,523.35,388.06,0.8251,488.29,368.58,0.8666,497.45,478.42,0.0765,458.65,464.48,0.102,493.5,534.24,0.0153,461.56,521.06,0.0145
65,9.2857,1,498.99,344.91,753.86,883.68,0.8883,538.45,444.73,0.721,538.84,432.21,0.8064,538.87,428.49,0.0199,567.14,413.74,0.9186,580.41,403.19,0.0208,611.5,484.29,0.9962,644.31,425.67,0.9708,621.25,611.47,0.9655,635.32,497.29,0.6078,577.42,575.54,0.9094,571.47,500.98,0.5469,646.26,646.73,0.9915,683.67,616.96,0.989,654.31,748.25,0.9836,684.96,696.19,0.9877,691.03,855.76,0.9048,725.32,797.18,0.9694
65,9.2857,2,634.81,133.41,804.61,659.08,0.9138,673.75,209.08,0.9962,685.74,199.27,0.9989,668.05,196.83,0.8952,719.64,195.41,0.9946,668.02,190.8,0.0182,763.41,251.07,0.9968,662.76,244.51,0.9954,782.81,344.17,0.9916,662.39,326.93,0.9493,777.01,429.28,0.9931,665.38,397.74,0.9457,754.53,416.24,0.9969,692.78,413.69,0.9958,760.08,527.47,0.9919,712.56,525.85,0.9786,757.41,608.77,0.9743,736.16,608.96,0.9412
65,9.2857,17,560.64,76.25,652.83,342.04,0.519,574.3,117.04,0.4154,576.81,111.16,0.52,578.32,109.54,0.0221,588.32,112.42,0.9177,603.53,107.91,0.0426,599.45,145.12,0.9879,619.12,133.29,0.8984,589.0,200.72,0.9062,604.23,177.23,0.2803,565.64,198.33,0.5745,570.68,171.77,0.1449,606.8,244.9,0.9424,626.28,236.91,0.9032,599.99,321.65,0.4304,619.71,307.26,0.3886,609.61,373.51,0.1347,625.04,355.31,0.1786
65,9.2857,5,416.8,159.25,560.09,370.38,0.5443,507.6,212.54,0.8119,513.63,207.16,0.8564,511.86,204.69,0.0515,536.93,213.72,0.9496,530.99,205.76,0.0093,563.78,266.68,0.9843,522.9,230.55,0.9836,546.46,341.86,0.7534,466.32,231.22,0.9792,508.64,358.73,0.4573,417.87,206.72,0.9879,522.01,384.28,0.8434,493.51,362.53,0.8727,490.38,468.77,0.1249,462.4,449.92,0.1532,492.43,533.07,0.0217,470.52,516.14,0.022
65,9.2857,19,578.27,0.21,661.32,187.84,0.5035,588.0,30.23,0.884,591.09,23.89,0.8758,583.71,26.14,0.479,606.19,16.88,0.7515,583.86,22.55,0.0482,631.17,40.11,0.9838,592.91,44.56,0.831,650.48,78.64,0.9774,588.94,74.19,0.2669,629.52,105.38,0.9571,579.24,86.38,0.2067,632.39,120.11,0.9421,606.57,120.26,0.8085,628.5,178.35,0.7277,608.31,178.04,0.2834,632.2,220.93,0.4148,621.15,220.51,0.1279
66,9.4286,1,506.03,345.13,757.95,883.59,0.9076,544.2,433.63,0.9336,547.8,420.91,0.9569,541.92,417.99,0.0329,585.94,402.18,0.9583,580.57,395.14,0.0048,622.35,465.87,0.9978,646.72,425.79,0.9663,642.98,591.61,0.9924,644.69,510.2,0.6735,586.41,590.85,0.9884,587.21,508.32,0.792,647.34,639.49,0.9915,677.96,617.89,0.9806,655.12,756.48,0.9844,683.97,715.95,0.9704,682.9,855.61,0.8853,716.86,809.58,0.911
66,9.4286,2,627.7,141.12,809.97,709.24,0.8931,673.7,220.96,0.9949,686.4,211.21,0.9981,667.76,208.55,0.9011,721.19,207.38,0.9922,667.23,202.12,0.0311,766.27,264.92,0.9959,659.59,257.5,0.9942,784.71,357.11,0.9911,656.82,344.02,0.8721,781.34,442.77,0.9934,663.09,422.7,0.8309,749.95,441.68,0.9972,682.64,437.15,0.9933,750.54,571.11,0.9929,685.04,559.17,0.9478,764.03,668.31,0.9788,702.11,661.04,0.8967
66,9.4286,17,565.58,79.77,648.91,313.95,0.413,573.06,120.5,0.2753,574.64,114.29,0.3911,577.47,112.94,0.0202,584.99,114.66,0.8679,604.18,110.59,0.0716,594.79,148.95,0.9883,624.96,137.85,0.8324,586.55,204.43,0.9137,615.88,181.52,0.1771,565.46,204.89,0.5593,579.5,181.82,0.1015,605.51,244.56,0.9295,632.82,236.45,0.8325,594.76,310.52,0.3924,621.16,297.35,0.2448,602.97,360.85,0.1233,625.04,342.14,0.1116
66,9.4286,19,581.82,0.44,662.64,178.09,0.5951,592.56,29.6,0.9307,595.87,23.23,0.9275,587.55,25.99,0.6542,609.59,17.28,0.7658,585.01,24.17,0.0572,632.86,39.78,0.9826,591.23,46.6,0.7795,654.07,75.57,0.9745,589.8,74.22,0.187,645.69,99.36,0.9612,589.58,89.28,0.181,635.89,118.85,0.9533,607.19,120.85,0.8242,636.09,170.36,0.7754,608.42,170.21,0.2993,640.78,205.47,0.4205,617.28,205.53,0.1116
